date,userId,leaveTypeId,approved,approvedMinutes,unpaid,unpaidMinutes,deniedMinutes,deniedDays,pending,pendingMinutes,ptoCost,remaining
2023-10-26,13221155,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,-2.0
2023-10-26,13214546,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,-3.0
2023-10-27,13221155,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,-2.0
2023-10-27,13214524,4380395,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,5.0
2023-10-27,13216822,4380395,0.0,0.0,0.0,0.0,480.0,1.0,0.0,0.0,0.0,7.0
2023-10-28,13214561,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,0.0
2023-10-28,13916171,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-28,13214525,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,5.0
2023-10-28,13214546,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,-3.0
2023-10-28,13216822,4380395,0.0,0.0,0.0,0.0,480.0,1.0,0.0,0.0,0.0,7.0
2023-10-29,13849746,4380392,1.0,315.0,1.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-29,13214561,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,0.0
2023-10-29,13216822,4380395,0.0,0.0,0.0,0.0,480.0,1.0,0.0,0.0,0.0,7.0
2023-10-30,13221155,4380395,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,-2.0
2023-10-30,13214546,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,-3.0
2023-10-30,13214548,4380392,1.0,435.0,1.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-30,13356267,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-10-30,13214561,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,0.0
2023-10-30,13216822,4380395,0.0,0.0,0.0,0.0,480.0,1.0,0.0,0.0,0.0,7.0
2023-10-31,13214562,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-10-31,13214539,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-10-31,13214548,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-31,13221161,4380392,1.0,420.0,1.0,420.0,0.0,0.0,0.0,0.0,0.0,4.0
2023-10-31,13214561,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,0.0
2023-10-31,15031358,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-31,13356267,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-10-31,15490031,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-31,13214525,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,5.0
2023-11-01,13214539,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-11-01,13356267,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-11-01,13214541,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,5.0
2023-11-01,13214561,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,0.0
2023-11-01,13214607,4380395,1.0,240.0,1.0,240.0,0.0,0.0,0.0,0.0,0.0,10.0
2023-11-02,15597311,4380392,1.0,300.0,1.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-02,15970406,4380392,1.0,300.0,1.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-02,15031358,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-02,13214541,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,5.0
2023-11-02,13214561,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,0.0
2023-11-03,13221152,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-11-03,15068979,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-11-03,13214541,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,5.0
2023-11-03,13214561,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,0.0
2023-11-03,15490031,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-04,13214541,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,5.0
2023-11-04,13214561,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,0.0
2023-11-04,13214599,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-11-04,15078073,4380395,0.0,0.0,0.0,0.0,480.0,1.0,0.0,0.0,0.0,5.0
2023-11-05,13214541,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,5.0
2023-11-05,15072066,4380392,1.0,360.0,1.0,360.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-11-05,13214561,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,0.0
2023-11-05,13849746,4380392,1.0,315.0,1.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-06,13214541,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,5.0
2023-11-06,13214561,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,0.0
2023-11-06,15356154,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-11-07,13214529,4380391,1.0,30.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,10.0
2023-11-07,13214562,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-11-07,13214541,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,5.0
2023-11-07,13214561,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,0.0
2023-11-08,13221155,4380395,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,-2.0
2023-11-08,13214541,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,5.0
2023-11-08,13214561,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,0.0
2023-11-08,13214599,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-11-09,13214529,4380395,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,10.0
2023-11-09,13214574,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,5.0
2023-11-09,15652951,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09,15356154,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-11-09,13214541,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,5.0
2023-11-09,13214561,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,0.0
2023-11-10,15292691,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10,15356154,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-11-10,13214541,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,5.0
2023-11-10,13214561,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,0.0
2023-11-11,15356154,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-11-11,13916171,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,0.0
2023-11-11,13214541,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,5.0
2023-11-11,13214561,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,0.0
2023-11-11,16076641,4380392,1.0,450.0,1.0,450.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-11-11,15292691,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-12,15356154,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-11-12,13214541,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,5.0
2023-11-12,13214561,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,0.0
2023-11-12,15547864,4380392,1.0,315.0,1.0,315.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-11-12,15292691,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13,13214559,4380392,1.0,255.0,1.0,255.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-11-13,13217167,4380390,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2023-11-13,15356154,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-11-13,13214562,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-11-13,13356267,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-11-13,15490031,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13,13214541,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,5.0
2023-11-13,13214561,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,0.0
2023-11-13,13221156,4380390,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13,13214554,4380391,1.0,180.0,1.0,180.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-11-13,15292691,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14,13217167,4380390,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2023-11-14,13214541,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,5.0
2023-11-14,13214561,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,0.0
2023-11-14,13221156,4380390,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14,13214562,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-11-14,13214548,4380392,1.0,420.0,1.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15,13217167,4380390,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2023-11-15,13214551,4380392,1.0,345.0,1.0,345.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-11-15,13214541,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,5.0
2023-11-15,13214561,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,0.0
2023-11-15,13221156,4380390,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16,15547863,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,180.0,0.0,5.0
2023-11-16,13214541,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,5.0
2023-11-16,13214561,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,0.0
2023-11-16,13221156,4380390,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16,13214548,4380392,1.0,420.0,1.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16,15652951,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-17,13214541,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,5.0
2023-11-17,13221156,4380390,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-17,15355675,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-11-17,15652951,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-18,13916171,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,0.0
2023-11-18,15652951,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-18,13214550,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,5.0
2023-11-19,15652951,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-19,13214575,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-11-19,13214550,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,5.0
2023-11-20,15490031,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-20,15652951,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21,15490031,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21,13356267,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-11-21,15652951,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22,13218912,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22,13218912,4380395,0.0,0.0,0.0,0.0,480.0,1.0,0.0,0.0,0.0,0.0
2023-11-22,15652951,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-23,13218912,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-23,13218912,4380395,0.0,0.0,0.0,0.0,480.0,1.0,0.0,0.0,0.0,0.0
2023-11-23,15652951,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-24,13356267,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-11-24,13221162,4380395,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2023-11-24,13214591,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-24,15547864,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-11-24,13218912,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-24,13218912,4380395,0.0,0.0,0.0,0.0,480.0,1.0,0.0,0.0,0.0,0.0
2023-11-24,15652951,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-25,13214591,4380392,1.0,435.0,1.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-25,13218912,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-25,13218912,4380395,0.0,0.0,0.0,0.0,480.0,1.0,0.0,0.0,0.0,0.0
2023-11-25,15652951,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-25,13214524,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,5.0
2023-11-26,15072066,4380392,1.0,300.0,1.0,300.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-11-26,13218912,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-26,13218912,4380395,0.0,0.0,0.0,0.0,480.0,1.0,0.0,0.0,0.0,0.0
2023-11-26,15652951,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-26,13214524,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,5.0
2023-11-27,13214559,4380395,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,5.0
2023-11-27,13218912,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-27,13218912,4380395,0.0,0.0,0.0,0.0,480.0,1.0,0.0,0.0,0.0,0.0
2023-11-27,15490031,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-28,15451794,4380392,1.0,300.0,1.0,300.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-11-28,13356267,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-11-28,13218912,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-28,13218912,4380395,0.0,0.0,0.0,0.0,480.0,1.0,0.0,0.0,0.0,0.0
2023-11-29,15969743,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-30,15969743,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-30,13221176,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-11-30,13215753,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,5.0
2023-11-30,13221156,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-01,15356154,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-12-01,15574884,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-01,15597311,4380392,1.0,360.0,1.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-01,13221152,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-12-01,13221156,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-01,15490031,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-01,13215753,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,5.0
2023-12-01,15031358,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-02,13214599,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-12-02,13215753,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,5.0
2023-12-03,15072066,4380392,1.0,180.0,1.0,180.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-12-04,13356267,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-12-04,15031358,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-04,13214552,4380395,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2023-12-05,15356154,4380392,1.0,210.0,1.0,210.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-12-05,13221151,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,10.0
2023-12-05,13214607,4380395,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,10.0
2023-12-05,13214607,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,10.0
2023-12-05,13214552,4380395,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2023-12-06,13221164,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,4.0
2023-12-06,13214607,4380395,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,10.0
2023-12-06,15597311,4380392,1.0,300.0,1.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-06,13221156,4380395,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-06,13214552,4380395,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2023-12-07,13214552,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,4.0
2023-12-07,13214552,4380395,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2023-12-07,13221164,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,4.0
2023-12-07,15490031,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07,13356267,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-12-08,13221155,4380390,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,-2.0
2023-12-08,13356267,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-12-08,13214552,4380395,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2023-12-08,13221159,4380395,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2023-12-09,13214550,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,5.0
2023-12-09,15718539,4380395,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-09,16076641,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-12-09,15292691,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-09,15547863,4380392,1.0,285.0,1.0,285.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-12-10,13214550,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,5.0
2023-12-10,15827554,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11,13214599,4380395,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-12-11,13356267,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-12-12,13214599,4380395,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-12-12,16171405,4380392,1.0,240.0,1.0,240.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-12-13,13221154,4380395,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-12-13,13214525,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,5.0
2023-12-13,15490031,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13,15827554,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13,13214599,4380395,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-12-14,13221154,4380395,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-12-14,13214599,4380395,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-12-14,13356267,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-12-14,13221164,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,4.0
2023-12-15,15292692,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,0.0
2023-12-15,13542110,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-12-15,15490031,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-15,15574884,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-15,15068979,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-12-15,13221155,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,-2.0
2023-12-15,13214599,4380395,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-12-15,13221164,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,4.0
2023-12-16,13214599,4380395,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-12-16,15356154,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-12-16,15730763,4380392,1.0,330.0,1.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-16,15292692,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,0.0
2023-12-16,15718539,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-17,13214599,4380395,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-12-17,15292692,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,0.0
2023-12-17,15718539,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-17,13215753,4380391,0.0,0.0,0.0,0.0,480.0,1.0,0.0,0.0,0.0,5.0
2023-12-18,13214559,4380395,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,5.0
2023-12-18,13221164,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,4.0
2023-12-18,15292692,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,0.0
2023-12-18,13218866,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-12-18,13214599,4380395,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-12-18,13221155,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,-2.0
2023-12-18,15718539,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-18,13215753,4380391,0.0,0.0,0.0,0.0,480.0,1.0,0.0,0.0,0.0,5.0
2023-12-19,15827554,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-19,13221155,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,-2.0
2023-12-19,15292692,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,0.0
2023-12-19,13214599,4380395,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-12-19,15718539,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-19,13215753,4380391,0.0,0.0,0.0,0.0,480.0,1.0,0.0,0.0,0.0,5.0
2023-12-20,15490031,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-20,13214599,4380395,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-12-20,15718539,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-20,15292692,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,0.0
2023-12-20,15652951,4380392,1.0,420.0,1.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-20,15730763,4380392,1.0,300.0,1.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-20,13215753,4380391,0.0,0.0,0.0,0.0,480.0,1.0,0.0,0.0,0.0,5.0
